chembl_id,smiles,standard_value,bioactivity
CHEMBL84192,O=C(CN1CCCCC1)N1CCc2nc(O)c3ccccc3c2C1,59.0,active
CHEMBL5077940,CCC1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1ccccc1,461.0,active
CHEMBL5084388,CCC1C(=O)N(C)c2cnc(N(C)c3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,13.0,active
CHEMBL5071405,CCC1C(=O)N(C)c2cnc(Nc3ccc(CC(=O)NCc4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,498.0,active
CHEMBL5271762,CCOC=NC1=C(C#N)C(c2cccs2)c2c([nH]c(=O)[nH]c2=O)O1,48550.0,inactive
CHEMBL4291982,CN1CCc2sc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)cc2C1,58.0,active
CHEMBL1767057,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccccc1I,4500.0,intermediate
CHEMBL323488,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc2ccccc2c1,8.5,active
CHEMBL4545573,CC(C)(O)c1ccc(-c2nc3ccc(F)c(F)c3c(=O)[nH]2)cc1,512.0,active
CHEMBL599803,CNC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CC1,3.6,active
CHEMBL591528,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(N(C)C)CC4)CC3)c2)n[nH]c(=O)c1C,5.7,active
CHEMBL597927,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCN4)CC3)c2)n[nH]c(=O)c1C,1.3,active
CHEMBL599167,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4CCCN4)CC3)c2)n[nH]c(=O)c1C,3.1,active
CHEMBL3763641,Cc1cccc2c(=O)[nH]c(-c3ccc(CN(C)C)cc3)cc12,267.0,active
CHEMBL3644588,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3ccccc3)CC1)N2,20.0,active
CHEMBL3644594,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCc3ccccc3C1)N2,21.0,active
CHEMBL3644604,CC(C)c1ccc(S(=O)(=O)N2CCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,17.0,active
CHEMBL3644564,O=c1[nH]nc2c3c(cccc13)N=C(CN1CC=C(c3ccc(F)cc3)CC1)N2,6.0,active
CHEMBL4867531,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nc3ccc(F)cc32)C1,0.51,active
CHEMBL204097,CC1CCN(C(=O)C2CCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)CC1,8.0,active
CHEMBL4848834,O=C(c1cccnc1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,26.2,active
CHEMBL4853039,O=C(c1ccco1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,13.7,active
CHEMBL4874308,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(CC4CCCO4)CC3)c(O)cc(O)c12,40.4,active
CHEMBL4862834,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccc(O)cc4)CC3)c(O)cc(O)c12,39.7,active
CHEMBL4862496,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccc(F)cc4)CC3)c(O)cc(O)c12,51.4,active
CHEMBL4873634,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4cncnc4)CC3)c(O)cc(O)c12,29.5,active
CHEMBL4872760,COC(=O)C1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,97.6,active
CHEMBL4855558,CCOC(=O)C1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,92.8,active
CHEMBL2237227,CN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,188.0,active
CHEMBL5198711,Cc1cc(C)c2nc(CSc3ncccn3)[nH]c(=O)c2c1,100.0,active
CHEMBL45707,Cc1cccc2c(O)nc3cc(C(F)(F)F)c(N)cc3c12,44.0,active
CHEMBL419424,NC(=O)c1cccc(O)c1,9100.0,intermediate
CHEMBL4161687,CCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,1.4,active
CHEMBL4173148,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C2CCCCC2)CC1,3.5,active
CHEMBL4174093,N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,1.3,active
CHEMBL4169021,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncc(Br)cn2)CC1,174.9,active
CHEMBL4436980,Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)c(F)c1,0.7244,active
CHEMBL4170785,COc1ccc2nc3ccccc3c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c2c1,1140.0,intermediate
CHEMBL4164344,COc1cccc2c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c3ccccc3nc12,190.0,active
CHEMBL4172239,COc1ccc2nc3ccccc3c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c2c1,250.0,active
CHEMBL4747486,CC12CCCN1Cc1[nH]c3cc(F)cc4c3c1C2=NNC4=O,73.0,active
CHEMBL516910,NC(=O)c1cc(F)ccc1OCc1ccc(F)c(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,12.0,active
CHEMBL513052,NC(=O)c1ccc(F)cc1OCc1ccc(F)c(C(=O)N2CCNCC2)c1,250.0,active
CHEMBL245359,CC(C)(C)C(=O)OCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,60.0,active
CHEMBL391402,O=C(NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)OCc1ccccc1,20.0,active
CHEMBL246128,CC(C)C(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,32.0,active
CHEMBL246396,CC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,20.0,active
CHEMBL501290,COc1cc(C=CC(=O)Nc2nc(-c3ccccc3)cs2)cc(OC)c1,4533.0,intermediate
CHEMBL479861,Cc1sc(-c2ccccc2)nc1C(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,27.0,active
CHEMBL480615,CC1CCc2nc(CCCN3CC=C(c4ccccc4)CC3)[nH]c(=O)c2C1,274.0,active
CHEMBL4866335,O=C(C1CCCCC1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,44.5,active
CHEMBL4870649,CC(C)C(=O)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,37.9,active
CHEMBL4864125,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(F)cc5)oc34)c2)oc2cc(O)cc(O)c12,179.2,active
CHEMBL4863798,CC(=O)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,42.6,active
CHEMBL193512,CC(C)C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,370.0,active
CHEMBL3649804,CCOc1cc(CN2CCCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,180.0,active
CHEMBL3649806,CCNCc1cc(OCC)c2c3c(c(=O)[nH]c2c1)CCCN3,60.0,active
CHEMBL2322613,CN(C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C1CC(=O)c2ccccc21,11230.0,inactive
CHEMBL2323540,COc1ccc(N2CCN(C(=O)CNC(=O)CCN3CCc4cccc5c4C3CNC5=O)CC2)cc1,8720.0,intermediate
CHEMBL2323535,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CC2CNCC2C1,8800.0,intermediate
CHEMBL370045,Oc1nc2c(c3ccccc13)Cc1ccc(F)cc1-2,500.0,active
CHEMBL190895,Oc1nc2c(c3ccccc13)Cc1cc(F)ccc1-2,650.0,active
CHEMBL3649744,CNC(C)c1ccc2c3c(c(=O)[nH]c2c1)CCCN3,100.0,active
CHEMBL3649736,COCn1c(=O)c2c(c3cc(CCN(C)C)ccc31)NCCC2,1070.0,intermediate
CHEMBL3649751,CCCNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,590.0,active
CHEMBL4174370,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(C1)CN(C(=O)C1CC1)C2,2535.0,intermediate
CHEMBL551812,CN(C)CC(=O)NCCc1c[nH]c2ccc3c(c12)CCNC3=O,130.0,active
CHEMBL560132,O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1ccncc1,97.0,active
CHEMBL4847220,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc34)c2)oc2cc(O)cc(O)c12,642.4,active
CHEMBL4865987,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccc(C(F)(F)F)cc4)CC3)c(O)cc(O)c12,49.8,active
CHEMBL3976589,NCCOc1c(-c2ccc(Cl)cc2)[nH]c(=O)c2cc(F)ccc12,10.0,active
CHEMBL3905973,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2c(F)c(F)ccc12,20.0,active
CHEMBL3978989,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,11.0,active
CHEMBL3978425,O=C1NN=C2CN(C3CCCCC3)Cc3[nH]c4cccc1c4c32,9.2,active
CHEMBL3644591,CN1CCCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,42.0,active
CHEMBL3644613,CC(C)(C)OC(=O)NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1,47.0,active
CHEMBL593828,CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1OC,4.0,active
CHEMBL596144,NC(=O)c1cccc2cn(-c3cccc(C(=O)N4CCCNCC4)c3)nc12,40.0,active
CHEMBL608994,O=C1NCC2NCCc3cccc1c32,140.0,active
CHEMBL594521,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Br)cc1,7.0,active
CHEMBL1094968,CN(C)CCN(C)Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,5.9,active
CHEMBL340481,COc1ccc(-c2nc(O)c3cccc(OC)c3n2)cc1,1244.0,intermediate
CHEMBL3644769,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCN(c4ncccn4)CC3)cc1-2,30.0,active
CHEMBL597926,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(C)CCCN4)CC3)c2)n[nH]c(=O)c1C,3.8,active
CHEMBL5172909,Cc1ccccc1NC(=O)c1ccc(NC(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,1.62,active
CHEMBL5174780,Cc1ccc(NC(=O)c2ccc(NC(=O)N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)cc2)cc1,0.49,active
CHEMBL3912508,CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,98.74,active
CHEMBL1097627,NC(=O)c1cccc2cn(-c3ccc(CN4CCCCC4)cc3)nc12,1.9,active
CHEMBL4786454,COc1cc(C=NNC(=S)NCCCN2CCOCC2)c(Br)c(Br)c1OC,186000.0,inactive
CHEMBL605929,CN1CC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2F)C1,6.0,active
CHEMBL1935257,CN(CC(=O)OC(C)(C)C)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,19.0,active
CHEMBL1935262,O=C(O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,3.0,active
CHEMBL4551200,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(C(C)(C)OCCO)cc3)nc12,790.0,active
CHEMBL5176626,CCc1cc2ncc(CN3CCc4nc(C(=O)NC)ccc4C3)cc2[nH]c1=O,348.0,active
CHEMBL598543,CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,1.0,active
CHEMBL3593990,NC(=O)c1cccc2[nH]c(-c3ccc(-c4cncc(CN5CCCC5)c4)cc3)nc12,61.0,active
CHEMBL3593996,COc1cc(-c2ccc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)c(F)c2)ccc1NC(=O)C1CC1,980.0,active
CHEMBL596354,O=C1NCC2c3c(cccc31)CCN2C(=O)CCn1cnc2ccccc21,1.0,active
CHEMBL519443,COc1ccc(-c2cnc3cccc(C(N)=O)c3n2)cc1,71.0,active
CHEMBL2407984,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,56.0,active
CHEMBL5087831,CCC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1,29.96,active
CHEMBL5087801,CCC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC1CC1,19.2,active
CHEMBL5094072,CC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC(F)(F)F,22.1,active
CHEMBL3105428,O=C(Cc1n[nH]c(=O)c2ccccc12)NCC(c1ccccc1Cl)N1CCCC1,1960.0,intermediate
CHEMBL3105427,CCN(CC(=O)Cc1c(F)cccc1F)C(=O)Cc1n[nH]c(=O)c2ccccc12,600.0,active
CHEMBL3105426,O=C(CN1CCN(C(=O)Cc2n[nH]c(=O)c3ccccc23)CC1)Nc1cccc(F)c1,1100.0,intermediate
CHEMBL3105420,Cc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)c(O)c1,350.0,active
CHEMBL3105416,NC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,130.0,active
CHEMBL1726644,Cc1ccc2c(c1)CCCN2C(=O)CCc1nc(O)c2ccccc2n1,1030.0,intermediate
CHEMBL3105410,O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccc(N2CCOCC2)nc1,49.8,active
CHEMBL3105408,C=CCN1CCCC(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)C1,220.0,active
CHEMBL3105399,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CC2)CC1,67.1,active
CHEMBL5083291,CC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC1CC1,3.02,active
CHEMBL5080224,CCC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C,35.76,active
CHEMBL5086078,CCC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(C)=O,13.68,active
CHEMBL5084022,CCC(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1CC,0.83,active
CHEMBL4761828,NC(=O)c1cc(Cl)c2ccc(-c3ccc(CN4CCN(c5ccc(C(F)(F)F)cc5)CC4)cc3)nn12,3328.75,intermediate
CHEMBL4785360,COC1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)c(F)c2)CC1,114.09,active
CHEMBL3939009,O=C(CN1CCC(C(=O)c2ccc3c(c2)CCO3)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,16700.0,inactive
CHEMBL3946751,COc1ccc(C(=O)C2CCN(CC(=O)NCc3cc4c(c(=O)[nH]3)COCC4)CC2)cc1,7500.0,intermediate
CHEMBL3941919,O=C(c1ccc(Cl)cc1)C1CCN(C2CCN(Cc3nc4c(c(=O)[nH]3)COCC4)C2=O)CC1,16600.0,inactive
CHEMBL5077464,CCC1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1cccc(C(F)(F)F)c1,1756.0,intermediate
CHEMBL5085356,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2c(n1)N(C1CCCC1)C(C)C(=O)N2C,127.0,active
CHEMBL4548930,CC(C)(O)c1ccc(-c2nc3cccc(F)c3c(=O)[nH]2)cc1,830.0,active
CHEMBL1813887,O=C(O)c1ccccc1C(=O)Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1,66000.0,inactive
CHEMBL373210,Oc1nnc(CCCCN2CCOCC2)c2ccccc12,950.0,active
CHEMBL4288557,CN1CCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc2C1,22.0,active
CHEMBL151728,COc1cccc2c(O)nc(-c3ccc(N)cc3)nc12,1589.0,intermediate
CHEMBL3644595,COc1ccc2c(c1OC)CCN(CC1=Nc3cccc4c(=O)[nH]nc(c34)N1)C2,49.0,active
CHEMBL3644596,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC1)N2,11.0,active
CHEMBL3644607,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3ccc(Cl)cc3)CC1)N2,24.0,active
CHEMBL3617773,CCCNCc1ccc(-c2[nH]c3cc(F)cc4c3c2C(=O)NNC4=O)cc1,3.501,active
CHEMBL3644767,CC(C)N1CCN(Cc2ccc3c(c2)-c2n[nH]c(=O)c4cccc(c24)O3)CC1,30.0,active
CHEMBL186555,COc1cccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)c1,1000.0,active
CHEMBL4580842,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2cnnc2C1,5000.0,intermediate
CHEMBL47840,Nc1ccc2c(c1)nc(O)c1cc(N)ccc12,3260.0,intermediate
CHEMBL4438977,C=CCSc1nnc(-c2cc3ccccc3[nH]2)n1-c1ccccc1,2400.0,intermediate
CHEMBL4166896,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCCCC2)CC1,57.1,active
CHEMBL4160981,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC12CCNCC2,109.5,active
CHEMBL4173393,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(C1)CN(C(=O)C1CC1)C2,12.6,active
CHEMBL4475087,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)c(Cl)c(O)c(Cl)c1C3(C)C,950.0,active
CHEMBL3105404,Cc1c(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)oc2ccccc12,130.0,active
CHEMBL4861171,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)cc3C(F)(F)F)nc12,100.8,active
CHEMBL3317916,O=C(c1ccncc1)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,107.8,active
CHEMBL3317909,O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,72.34,active
CHEMBL4778202,CNCc1ccc(-c2ccc3c(Cl)cc(C(N)=O)n3n2)cc1,248.69,active
CHEMBL4760246,NC(=O)c1cc(Cl)c2ccc(-c3ccc(CN4CCN(C5CC5)CC4)cc3)nn12,1082.86,intermediate
CHEMBL4753364,O=C1NN=C2CN(C(=O)C3(c4ccccc4)CC3)Cc3[nH]c4cc(F)cc1c4c32,28.1,active
CHEMBL3976904,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN(Cc2ccccc2)Cc2ccccc2)C1,510.0,active
CHEMBL410733,Nc1cccnc1N1CCN(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)CC1,70.0,active
CHEMBL5071826,CCC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(C)=O,21.34,active
CHEMBL197192,CC1(C)CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C1=O,9.8,active
CHEMBL3764829,CN1CCN(Cc2ccc(C3Nc4cccc5c(=O)[nH]nc(c45)C3c3ccccc3)cc2)CC1,2.02,active
CHEMBL3764980,CC(C)C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccccc1,4139.0,intermediate
CHEMBL4531016,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2c(nc(-c3cccc4[nH]ncc34)nc2N2CCOCC2)C1,6.166,active
CHEMBL245559,O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(CNC6OC(CO)C(O)C(O)C6O)n5)cc4c23)CCC1,17.0,active
CHEMBL2377259,O=c1[nH]c(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccc12,1008.0,intermediate
CHEMBL2377256,CCCCc1nc2ccccc2c(=O)[nH]1,8886.0,intermediate
CHEMBL2414046,Nc1cccc2c(=O)[nH]c(-c3ccc(Cl)cc3)cc12,570.0,active
CHEMBL202387,CN(C)CCN(C)C(=O)c1cccc(Cc2nnc(O)c3ccccc23)c1,46.0,active
CHEMBL3113569,C#CCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,18.7,active
CHEMBL3113567,NC(=O)c1cccc2[nH]c(-c3ccc(OCc4cn(CCF)nn4)cc3)nc12,30.3,active
CHEMBL5274535,Nc1nc(S)nc2c1Oc1[nH]c(=O)[nH]c(=O)c1C2c1cccs1,4060.0,intermediate
CHEMBL4285233,COc1cc2ncnc(N3CCC(CN4Cc5ccccc5NC4=O)CC3)c2cc1OC,8000.0,intermediate
CHEMBL4174278,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C(=O)C2CCCO2)CC1,2.4,active
CHEMBL4100150,CC(C)(C)CN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,41.0,active
CHEMBL4070559,CCCNC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,79.0,active
CHEMBL4161414,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccccc2)CC1,0.5,active
CHEMBL4175790,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0.8,active
CHEMBL4164499,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,323.7,active
CHEMBL4159834,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2nccs2)CC1,0.2,active
CHEMBL4867071,CCc1cc2cnc(CN3CCN(c4ccc(C(N)=O)nc4)CC3)cc2[nH]c1=O,2.0,active
CHEMBL4075511,O=C(Cc1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)NO,20.43,active
CHEMBL558796,CC(C)N1CCN(CC(=O)Nc2cnc3c(c2)nc(O)c2ccccc23)CC1,86.0,active
CHEMBL3237591,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,58.0,active
CHEMBL4593274,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2c(nc(-c3cccc4[nH]ccc34)nc2N2CCOCC2)C1,4.898,active
CHEMBL3963547,N#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,42900.0,inactive
CHEMBL3644563,O=c1[nH]nc2c3c(cccc13)N=C(COc1ccccc1)N2,19.0,active
CHEMBL3644578,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCNCC1)N2,41.0,active
CHEMBL3644581,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccccn3)CC1)N2,13.0,active
CHEMBL3644593,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccncc1)N2,38.0,active
CHEMBL123617,NC(=O)c1ccc(O)cc1,280000.0,inactive
CHEMBL3105415,O=C1CN(C(=O)CSc2nc3ccccc3c(=O)[nH]2)c2ccccc2N1,540.0,active
CHEMBL3105409,CC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,87.6,active
CHEMBL3629672,O=C1NCCc2ccc(F)cc21,100000.0,inactive
CHEMBL3629675,O=C1NCCc2ccc(C(F)(F)F)cc21,100000.0,inactive
CHEMBL3098940,Cc1ccc(-c2nc3c(C)cccc3c(=O)[nH]2)cc1,685.0,active
CHEMBL3092523,COC(=O)C(Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,2500.0,intermediate
CHEMBL3663647,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCC2)CC1,23.0,active
CHEMBL4745923,NC(=O)c1cccc2cc(C(=O)N3CCN(c4nc(-c5ccc(N)nc5)nc(N5CCOCC5)n4)CC3)oc12,10.8,active
CHEMBL4088384,O=C(NCCN1CCC(Cc2ccccc2)CC1)c1cc2[nH]c(=O)c3ccccc3c2s1,223.0,active
CHEMBL4867855,NC(=O)c1cncc2[nH]c(C3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc12,0.23,active
CHEMBL4855366,COc1ncc(C(N)=O)c2nc(C3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)[nH]c12,2.4,active
CHEMBL3805393,COc1ccc(C(=O)C2CCN(C(=O)CCCc3cn4cc(F)cc4c(=O)[nH]3)CC2)cn1,1200.0,intermediate
CHEMBL4084234,O=C(Nc1cncc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)C1CCNC1,9.9,active
CHEMBL4868456,O=C(C1CC1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,37.5,active
CHEMBL4862002,COc1ccc(CN2CCN(Cc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)CC2)c(OC)c1OC,21.6,active
CHEMBL4868405,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4cccs4)CC3)c(O)cc(O)c12,14.7,active
CHEMBL5183578,CC(c1nc2c(C(N)=O)cccc2[nH]1)N1CC(=O)N(c2ccc(C(F)(F)F)cc2)C1=S,25.0,active
CHEMBL5092812,CCC1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)nc2N1C1CCCC1,43.0,active
